Customer ID,Product,Price,Date,Category,Payment Method
CUST3436,Headphones,690.05,03/10/2023,Groceries,Bank Transfer
CUST2276,Gaming Console,1338.22,21/08/2022,Electronics,Bank Transfer
CUST8215,Smartwatch,1080.92,24/10/2023,Fashion,Debit Card
CUST9144,Tablet,761.25,17/02/2022,Fashion,Cash on Delivery
CUST2339,Camera,962.86,08/10/2022,Electronics,PayPal
CUST1023,Mouse,335.51,04/12/2023,Furniture,Debit Card
CUST9933,Gaming Console,731.6,27/06/2023,Home Appliances,Cash on Delivery
CUST9883,Keyboard,441.93,22/11/2022,Sports,Cash on Delivery
CUST5034,Gaming Console,1299.68,05/11/2023,Books,Bank Transfer
CUST7579,Camera,983.39,03/02/2022,Groceries,Credit Card
CUST3550,Smartwatch,1738.21,26/12/2023,Beauty,Credit Card
CUST3069,Tablet,1338.28,03/06/2023,Sports,Cash on Delivery
CUST4973,Mouse,624.74,17/10/2022,Furniture,PayPal
CUST1004,Camera,883.41,09/01/2022,Home Appliances,Credit Card
CUST8672,Gaming Console,297.03,06/02/2023,Automotive,Bank Transfer
CUST2279,Tablet,922.21,09/12/2022,Furniture,Credit Card
CUST6263,Headphones,1505.68,02/06/2023,Beauty,Cash on Delivery
CUST2567,Mouse,1525.72,04/12/2023,Sports,PayPal
CUST3423,Gaming Console,149.49,31/08/2023,Automotive,PayPal
CUST7865,Mouse,1698.07,12/11/2023,Groceries,Credit Card
CUST8936,Keyboard,1640.24,28/01/2022,Sports,PayPal
CUST1578,Keyboard,1480.85,27/12/2023,Groceries,Bank Transfer
CUST4780,Gaming Console,746.18,24/02/2022,Automotive,Debit Card
CUST3123,Tablet,1868.11,10/04/2023,Electronics,Debit Card
CUST4611,Tablet,1927.31,16/06/2022,Furniture,Debit Card
CUST1541,Tablet,785.2,07/02/2022,Beauty,Cash on Delivery
CUST3406,Camera,737.85,14/06/2023,Home Appliances,Credit Card
CUST9795,Smartwatch,1025.25,13/05/2022,Books,PayPal
CUST1488,Headphones,905.63,20/02/2022,Furniture,Cash on Delivery
CUST7648,Camera,1545.35,06/08/2022,Furniture,Credit Card
CUST4661,Keyboard,614.03,28/09/2023,Beauty,Cash on Delivery
CUST2595,Keyboard,89.59,01/10/2022,Home Appliances,Bank Transfer
CUST8793,Mouse,260.6,14/11/2022,Electronics,Cash on Delivery
CUST2549,Smartphone,102.45,13/12/2022,Electronics,PayPal
CUST2723,Smartwatch,592.56,23/07/2023,Home Appliances,Credit Card
CUST1510,Smartwatch,1365.74,20/07/2022,Sports,Bank Transfer
CUST3969,Smartwatch,556.19,22/04/2022,Groceries,Cash on Delivery
CUST6820,Camera,1121.09,01/11/2023,Furniture,Cash on Delivery
CUST1269,Gaming Console,1937.05,08/03/2023,Furniture,Debit Card
CUST5243,Laptop,1226.43,04/08/2023,Groceries,Credit Card
CUST3986,Headphones,399.29,08/11/2023,Books,Cash on Delivery
CUST4829,Laptop,152.79,17/06/2023,Groceries,PayPal
CUST9410,Smartphone,226.6,01/01/2022,Electronics,Bank Transfer
CUST1725,Mouse,1940.9,04/04/2023,Groceries,Bank Transfer
CUST4228,Gaming Console,1369.1,18/02/2023,Automotive,Debit Card
CUST8502,Smartphone,110.59,23/07/2023,Sports,Credit Card
CUST3153,Laptop,1022.13,19/08/2023,Automotive,Debit Card
CUST4268,Camera,679.65,10/08/2023,Furniture,Bank Transfer
CUST2319,Mouse,487.15,26/04/2023,Sports,Bank Transfer
CUST6594,Headphones,1985.2,18/12/2023,Toys,Debit Card
CUST5000,Headphones,1122.08,31/07/2023,Books,Cash on Delivery
CUST7146,Keyboard,1701.04,08/07/2022,Automotive,Credit Card
CUST2342,Monitor,944.3,22/03/2022,Groceries,Credit Card
CUST8300,Mouse,488.61,25/10/2023,Fashion,Credit Card
CUST7368,Mouse,399.27,25/12/2022,Toys,Cash on Delivery
CUST7113,Monitor,465.76,24/07/2022,Groceries,Credit Card
CUST8633,Monitor,679.67,31/08/2022,Automotive,Debit Card
CUST4110,Gaming Console,1116.11,16/11/2022,Beauty,Cash on Delivery
CUST7438,Headphones,1730.18,22/03/2023,Automotive,Credit Card
CUST5154,Smartphone,1049.74,06/03/2022,Electronics,Debit Card
CUST3763,Smartphone,1089.21,04/02/2022,Groceries,PayPal
CUST1950,Mouse,1631.78,08/04/2022,Beauty,Bank Transfer
CUST7740,Mouse,1920.25,08/11/2022,Beauty,Cash on Delivery
CUST5013,Keyboard,1876.03,21/12/2023,Toys,Bank Transfer
CUST8229,Smartwatch,1776.22,13/02/2023,Beauty,PayPal
CUST6385,Headphones,1617.01,08/11/2023,Books,PayPal
CUST1648,Camera,1369.12,04/11/2022,Automotive,Credit Card
CUST2548,Gaming Console,577.56,09/10/2022,Furniture,Cash on Delivery
CUST5950,Smartwatch,902.9,04/03/2023,Beauty,Cash on Delivery
CUST3574,Gaming Console,593.89,20/12/2023,Home Appliances,Debit Card
CUST8434,Tablet,1276.07,30/11/2023,Groceries,PayPal
CUST1826,Camera,1161.29,07/04/2023,Sports,Cash on Delivery
CUST5963,Camera,213.23,18/04/2023,Automotive,Debit Card
CUST6754,Smartphone,685.25,12/12/2022,Home Appliances,Cash on Delivery
CUST5460,Tablet,453.38,10/11/2023,Sports,Credit Card
CUST9635,Laptop,938.61,04/02/2022,Electronics,Credit Card
CUST2340,Monitor,1972.14,13/11/2023,Furniture,Credit Card
CUST8584,Mouse,1543.75,04/01/2022,Sports,Debit Card
CUST5379,Smartwatch,477.45,04/10/2023,Sports,Cash on Delivery
CUST8399,Gaming Console,1190.31,08/10/2022,Toys,Cash on Delivery
CUST6044,Tablet,133.34,26/11/2022,Sports,Cash on Delivery
CUST9296,Tablet,153.47,02/06/2022,Groceries,PayPal
CUST6709,Headphones,1014.05,25/05/2022,Sports,Credit Card
CUST4802,Smartwatch,176.32,18/10/2022,Books,Debit Card
CUST7658,Monitor,94.03,23/07/2022,Sports,Credit Card
CUST5130,Headphones,775.06,19/07/2022,Toys,Cash on Delivery
CUST4585,Laptop,142.27,16/09/2022,Books,PayPal
CUST6785,Keyboard,1788.79,18/10/2022,Sports,Debit Card
CUST8852,Laptop,625.41,20/04/2023,Toys,Debit Card
CUST3483,Smartwatch,1203.29,22/04/2022,Home Appliances,Credit Card
CUST4863,Smartwatch,1570.37,31/07/2023,Beauty,Credit Card
CUST5034,Tablet,1552.14,06/09/2023,Automotive,PayPal
CUST5579,Smartwatch,585.32,15/03/2022,Automotive,Cash on Delivery
CUST8507,Headphones,72.01,28/09/2023,Beauty,Cash on Delivery
CUST7051,Gaming Console,1288.65,19/06/2023,Furniture,Credit Card
CUST1147,Headphones,795.11,29/09/2022,Books,Credit Card
CUST3702,Gaming Console,1757.82,02/03/2023,Groceries,PayPal
CUST4999,Keyboard,1678.98,05/09/2023,Electronics,Cash on Delivery
CUST6858,Camera,165.04,25/05/2023,Automotive,Cash on Delivery
CUST9626,Keyboard,1262.57,14/03/2022,Fashion,Debit Card
CUST4240,Camera,1015.5,02/10/2023,Furniture,PayPal
CUST3155,Camera,1268.66,09/10/2023,Furniture,Debit Card
CUST2967,Smartphone,431.91,06/02/2022,Electronics,PayPal
CUST9942,Laptop,1025.1,05/10/2022,Home Appliances,Bank Transfer
CUST6229,Tablet,524.95,14/05/2023,Books,Credit Card
CUST6481,Keyboard,681.37,08/02/2022,Books,PayPal
CUST3771,Laptop,1123.46,04/05/2023,Fashion,Credit Card
CUST6341,Camera,1860.79,04/04/2023,Groceries,Credit Card
CUST6088,Camera,335.32,31/05/2023,Groceries,PayPal
CUST7812,Gaming Console,1368.16,30/10/2023,Sports,Credit Card
CUST6911,Monitor,1583.74,06/02/2022,Books,Credit Card
CUST8466,Keyboard,1237.94,11/01/2023,Automotive,Credit Card
CUST6747,Smartwatch,1642.8,26/05/2022,Books,Credit Card
CUST5072,Camera,1613.66,05/09/2023,Beauty,PayPal
CUST1301,Camera,1548.97,05/08/2022,Books,Bank Transfer
CUST8130,Tablet,1269.92,09/11/2022,Books,Bank Transfer
CUST1450,Laptop,1526.24,06/06/2023,Furniture,Credit Card
CUST8075,Smartwatch,1190.22,15/04/2023,Fashion,Bank Transfer
CUST4256,Monitor,58.61,25/05/2022,Groceries,Bank Transfer
CUST8429,Camera,236.52,12/05/2023,Home Appliances,Credit Card
CUST2239,Headphones,1282.59,24/08/2022,Furniture,Bank Transfer
CUST9376,Smartphone,1657.32,26/08/2022,Electronics,Debit Card
CUST5150,Monitor,928.05,25/08/2022,Home Appliances,Bank Transfer
CUST6564,Mouse,1808.17,18/06/2022,Home Appliances,Cash on Delivery
CUST7664,Mouse,1011.86,14/04/2022,Furniture,PayPal
CUST9300,Smartwatch,1587.26,02/06/2022,Books,Bank Transfer
CUST9685,Keyboard,1223.15,20/03/2023,Beauty,Cash on Delivery
CUST4894,Monitor,1865.45,25/11/2022,Sports,Cash on Delivery
CUST9932,Headphones,1293.63,04/04/2022,Furniture,Debit Card
CUST2323,Monitor,1005.11,24/08/2023,Fashion,Bank Transfer
CUST9898,Headphones,1919.61,11/12/2023,Fashion,Credit Card
CUST9885,Mouse,918.29,16/09/2022,Books,Cash on Delivery
CUST4075,Smartphone,744.63,26/12/2023,Automotive,Debit Card
CUST1042,Tablet,1363.6,20/05/2022,Groceries,Bank Transfer
CUST3894,Monitor,1241.01,12/04/2022,Groceries,Debit Card
CUST6483,Mouse,1648.27,06/04/2022,Electronics,Debit Card
CUST3136,Monitor,610.27,03/12/2023,Furniture,Cash on Delivery
CUST9600,Laptop,90.48,01/12/2022,Electronics,PayPal
CUST9167,Monitor,1360.81,29/01/2023,Groceries,Debit Card
CUST4792,Camera,1386.6,13/07/2022,Groceries,Credit Card
CUST9722,Camera,1618.34,03/02/2022,Sports,Credit Card
CUST4887,Tablet,1202.83,19/11/2022,Beauty,Cash on Delivery
CUST4559,Tablet,1417.04,23/11/2022,Books,Debit Card
CUST6039,Mouse,495.06,04/03/2023,Automotive,Credit Card
CUST3927,Keyboard,1748.58,18/01/2022,Groceries,Bank Transfer
CUST4842,Monitor,1723.36,25/09/2023,Sports,PayPal
CUST6625,Keyboard,1546.25,27/05/2023,Sports,Bank Transfer
CUST4220,Laptop,649.7,25/12/2023,Home Appliances,Cash on Delivery
CUST1029,Camera,239.3,23/06/2023,Automotive,Cash on Delivery
CUST6515,Camera,489.65,05/06/2022,Sports,Debit Card
CUST6728,Tablet,296,30/01/2023,Furniture,Cash on Delivery
CUST3366,Monitor,1561.63,19/05/2023,Toys,PayPal
CUST9826,Tablet,584.6,01/05/2023,Beauty,PayPal
CUST2141,Tablet,367.26,11/02/2022,Toys,Debit Card
CUST2983,Smartphone,1878.26,19/10/2022,Home Appliances,Debit Card
CUST9700,Tablet,338.88,06/09/2023,Furniture,PayPal
CUST7139,Gaming Console,212.36,18/05/2022,Beauty,Cash on Delivery
CUST6974,Monitor,1153.28,04/08/2023,Sports,Cash on Delivery
CUST7844,Camera,92.65,23/11/2022,Toys,PayPal
CUST2810,Headphones,560.63,05/12/2022,Fashion,Credit Card
CUST5844,Laptop,489.04,31/07/2022,Sports,PayPal
CUST2925,Smartphone,1559.78,02/02/2023,Automotive,Cash on Delivery
CUST5813,Camera,1450.63,11/10/2022,Electronics,PayPal
CUST3815,Gaming Console,1684.75,02/02/2022,Beauty,Cash on Delivery
CUST5700,Smartwatch,627.82,15/05/2022,Books,Credit Card
CUST9980,Smartwatch,604.78,31/03/2022,Beauty,Cash on Delivery
CUST1888,Camera,210.91,05/09/2023,Home Appliances,PayPal
CUST6285,Keyboard,1777.49,03/05/2023,Books,Bank Transfer
CUST2818,Smartphone,1131.86,29/11/2022,Furniture,Debit Card
CUST1509,Tablet,956.39,28/11/2023,Electronics,Bank Transfer
CUST9441,Mouse,1009.58,22/07/2022,Sports,Debit Card
CUST3452,Keyboard,1297.29,23/12/2022,Sports,Bank Transfer
CUST3476,Mouse,529.6,20/01/2022,Sports,Debit Card
CUST4565,Headphones,943.25,27/01/2023,Home Appliances,Bank Transfer
CUST9340,Tablet,105.6,14/07/2023,Books,Debit Card
CUST9419,Headphones,418.92,27/03/2022,Beauty,Credit Card
CUST2412,Mouse,1652.84,19/05/2022,Books,Bank Transfer
CUST8929,Smartphone,1307.78,11/07/2023,Fashion,Cash on Delivery
CUST3839,Gaming Console,147.55,22/12/2022,Beauty,Cash on Delivery
CUST1169,Gaming Console,1868.75,16/12/2023,Automotive,Cash on Delivery
CUST1408,Gaming Console,1226.21,21/10/2023,Electronics,PayPal
CUST1024,Mouse,86.42,12/12/2023,Furniture,Bank Transfer
CUST8053,Gaming Console,1528.48,31/10/2022,Groceries,Cash on Delivery
CUST1581,Mouse,1052.24,21/11/2022,Automotive,Cash on Delivery
CUST3878,Smartphone,232.71,29/12/2023,Electronics,Debit Card
CUST9657,Keyboard,1259.99,22/11/2023,Beauty,PayPal
CUST2901,Headphones,1212.91,07/08/2022,Electronics,PayPal
CUST3268,Camera,367.07,06/10/2022,Furniture,Credit Card
CUST2650,Monitor,565.28,28/11/2022,Automotive,Debit Card
CUST9878,Smartwatch,786.61,29/04/2023,Books,Bank Transfer
CUST7937,Smartwatch,1063.64,03/12/2023,Furniture,Cash on Delivery
CUST6427,Camera,1291.55,17/04/2023,Home Appliances,PayPal
CUST1510,Monitor,1410.49,16/02/2022,Home Appliances,Cash on Delivery
CUST5005,Mouse,238.43,06/03/2023,Fashion,Credit Card
CUST9362,Smartphone,1444.85,21/11/2022,Books,Bank Transfer
CUST5809,Monitor,988.1,02/07/2023,Sports,Credit Card
CUST5814,Keyboard,964.15,28/05/2022,Home Appliances,Cash on Delivery
CUST5165,Camera,1779.86,03/04/2023,Groceries,Bank Transfer
CUST7492,Keyboard,900.66,06/04/2022,Sports,PayPal
CUST8578,Laptop,1363.09,06/04/2023,Electronics,Cash on Delivery
CUST1259,Camera,36.71,09/11/2023,Sports,Bank Transfer
CUST3143,Mouse,1058.49,27/01/2023,Books,PayPal
CUST8671,Mouse,1461.25,24/05/2023,Beauty,PayPal
CUST5454,Camera,1908.45,06/04/2022,Sports,Debit Card
CUST1884,Gaming Console,1599.94,24/11/2022,Electronics,Credit Card
CUST7505,Monitor,1567.21,19/05/2022,Books,Debit Card
CUST3086,Gaming Console,1282.6,30/10/2022,Books,Credit Card
CUST7421,Smartphone,63.3,03/01/2022,Books,Debit Card
CUST5944,Gaming Console,1658.76,15/12/2022,Toys,Debit Card
CUST6313,Monitor,1798.75,26/09/2022,Electronics,Credit Card
CUST1450,Tablet,1093.69,05/09/2023,Books,Debit Card
CUST9675,Monitor,127.93,15/01/2022,Fashion,Debit Card
CUST4274,Gaming Console,117.34,14/06/2022,Home Appliances,Credit Card
CUST7498,Smartphone,86.77,24/02/2022,Groceries,Debit Card
CUST2786,Headphones,1441.73,18/11/2023,Sports,Bank Transfer
CUST4069,Monitor,1487.94,19/10/2022,Groceries,Debit Card
CUST3460,Smartphone,1963.68,13/07/2023,Groceries,Cash on Delivery
CUST4691,Keyboard,877.88,08/01/2023,Automotive,Debit Card
CUST7841,Smartwatch,1828.21,05/01/2022,Furniture,Credit Card
CUST7552,Monitor,1448.47,08/11/2022,Beauty,Credit Card
CUST7921,Laptop,806.54,01/01/2024,Books,Bank Transfer
CUST8341,Smartwatch,1911.59,27/03/2022,Sports,PayPal
CUST1421,Smartphone,974.56,19/07/2023,Toys,Cash on Delivery
CUST1392,Smartphone,1636.7,10/01/2023,Sports,Cash on Delivery
CUST8930,Gaming Console,853.82,26/11/2023,Furniture,PayPal
CUST6211,Monitor,1900.62,29/04/2023,Electronics,PayPal
CUST5397,Laptop,1007.88,27/12/2023,Automotive,Debit Card
CUST9269,Camera,1513.81,18/06/2022,Fashion,PayPal
CUST8971,Smartwatch,46.12,15/06/2022,Home Appliances,Credit Card
CUST5910,Laptop,22.13,20/12/2022,Automotive,PayPal
CUST3303,Tablet,916.43,07/05/2023,Sports,Credit Card
CUST9676,Smartwatch,1217.82,12/03/2023,Home Appliances,Credit Card
CUST5497,Camera,1849.19,03/07/2023,Furniture,PayPal
CUST7486,Gaming Console,1282.27,20/02/2022,Books,Credit Card
CUST7578,Smartwatch,1525.39,06/06/2022,Books,Credit Card
CUST3740,Keyboard,1954.53,27/10/2023,Beauty,Bank Transfer
CUST5329,Headphones,1453.69,12/12/2023,Beauty,Debit Card
CUST2526,Camera,266.59,03/09/2023,Home Appliances,PayPal
CUST6007,Gaming Console,1665.14,26/11/2023,Sports,Credit Card
CUST3364,Monitor,161.28,24/05/2022,Electronics,PayPal
CUST5625,Monitor,1571.55,27/01/2023,Home Appliances,PayPal
CUST1913,Gaming Console,829.44,08/09/2023,Books,PayPal
CUST8569,Tablet,334.05,24/09/2023,Beauty,PayPal
CUST5899,Keyboard,1382.33,14/10/2022,Beauty,Cash on Delivery
CUST2186,Mouse,1405.87,17/06/2023,Electronics,Credit Card
CUST6552,Headphones,276.62,16/04/2023,Fashion,Bank Transfer
CUST4071,Gaming Console,140.1,11/12/2023,Toys,Bank Transfer
CUST5148,Monitor,1289.86,08/05/2023,Sports,Bank Transfer
CUST1657,Camera,1243.91,28/12/2023,Books,Cash on Delivery
CUST8885,Gaming Console,1229.04,29/10/2022,Toys,Bank Transfer
CUST1575,Mouse,1015.83,19/07/2023,Automotive,PayPal
CUST9962,Smartwatch,338.87,01/08/2023,Toys,Bank Transfer
CUST2200,Laptop,741.21,11/09/2022,Beauty,Debit Card
CUST7742,Tablet,1723.3,12/07/2023,Toys,PayPal
CUST3074,Laptop,1225.47,19/02/2023,Electronics,PayPal
CUST6577,Smartphone,462.05,14/12/2023,Automotive,Cash on Delivery
CUST2176,Monitor,1188.05,19/04/2022,Home Appliances,Bank Transfer
CUST5346,Gaming Console,79.88,09/06/2023,Sports,Bank Transfer
CUST9942,Keyboard,882.49,20/10/2022,Fashion,PayPal
CUST9904,Gaming Console,290.49,21/01/2023,Toys,Debit Card
CUST4218,Monitor,239.65,07/10/2022,Groceries,PayPal
CUST3699,Smartphone,413.84,09/02/2023,Toys,Cash on Delivery
CUST7023,Laptop,524.62,20/03/2022,Automotive,PayPal
CUST1586,Gaming Console,1999.46,05/08/2022,Electronics,Bank Transfer
CUST8264,Monitor,286.14,21/08/2023,Groceries,Cash on Delivery
CUST1858,Smartwatch,1851.16,16/10/2023,Automotive,PayPal
CUST5084,Camera,27.11,26/11/2023,Home Appliances,Cash on Delivery
CUST7862,Mouse,1507.97,09/09/2023,Fashion,Cash on Delivery
CUST9338,Laptop,419.5,19/07/2023,Home Appliances,PayPal
CUST3356,Gaming Console,1773.03,13/06/2023,Toys,PayPal
CUST4675,Laptop,327.96,12/11/2022,Fashion,PayPal
CUST3054,Smartphone,176.13,02/04/2022,Books,PayPal
CUST5169,Smartphone,1942.77,20/12/2023,Electronics,Credit Card
CUST2906,Mouse,457.82,21/04/2023,Electronics,Bank Transfer
CUST1936,Keyboard,910.68,13/10/2023,Groceries,Credit Card
CUST1165,Headphones,768.29,18/12/2023,Toys,Credit Card
CUST8836,Mouse,200.07,18/11/2023,Fashion,PayPal
CUST1951,Laptop,1970.39,02/01/2023,Home Appliances,Cash on Delivery
CUST6005,Smartwatch,1603.31,10/04/2022,Electronics,Bank Transfer
CUST8749,Mouse,450.64,20/11/2022,Sports,Debit Card
CUST2574,Smartwatch,684.55,06/02/2022,Home Appliances,Cash on Delivery
CUST3353,Keyboard,217.08,21/08/2022,Automotive,Credit Card
CUST7577,Smartwatch,858.2,22/06/2022,Beauty,Credit Card
CUST1716,Gaming Console,20.19,26/10/2023,Toys,PayPal
CUST9524,Smartwatch,803.36,04/10/2023,Furniture,Debit Card
CUST9570,Gaming Console,950.62,06/11/2022,Electronics,Cash on Delivery
CUST1679,Gaming Console,1183.21,22/08/2022,Furniture,Bank Transfer
CUST8229,Gaming Console,1849.73,18/09/2023,Home Appliances,PayPal
CUST6480,Camera,1128.03,06/07/2022,Beauty,Bank Transfer
CUST2630,Headphones,303.13,25/12/2022,Electronics,Cash on Delivery
CUST5956,Mouse,1430.19,02/02/2022,Books,Cash on Delivery
CUST9779,Smartwatch,1628.79,02/12/2022,Home Appliances,Bank Transfer
CUST5294,Gaming Console,621.75,19/12/2022,Beauty,Bank Transfer
CUST6677,Smartphone,590.65,01/01/2024,Groceries,Cash on Delivery
CUST6314,Monitor,1586.07,06/04/2022,Sports,Cash on Delivery
CUST9310,Headphones,1067.55,02/09/2023,Toys,Debit Card
CUST3725,Gaming Console,1509.69,15/03/2022,Books,Bank Transfer
CUST1612,Keyboard,1975.2,02/03/2023,Home Appliances,Cash on Delivery
CUST6281,Mouse,638.77,02/01/2023,Home Appliances,Debit Card
CUST3054,Gaming Console,685.09,19/09/2022,Books,Bank Transfer
CUST7992,Mouse,1737.53,06/07/2022,Electronics,Debit Card
CUST6157,Smartwatch,1161.67,27/07/2022,Furniture,Debit Card
CUST5399,Camera,233.98,19/09/2023,Automotive,Bank Transfer
CUST2743,Laptop,431.43,20/05/2022,Fashion,Bank Transfer
CUST6083,Headphones,1551.15,19/04/2022,Electronics,Bank Transfer
CUST4496,Keyboard,403.17,10/08/2023,Electronics,Cash on Delivery
CUST8365,Gaming Console,1772.45,10/12/2022,Automotive,Credit Card
CUST7135,Gaming Console,1308.97,25/09/2022,Groceries,Bank Transfer
CUST7610,Gaming Console,303.07,21/10/2022,Furniture,Credit Card
CUST4669,Camera,1843.79,06/10/2022,Groceries,Credit Card
CUST8802,Smartwatch,1700.63,08/09/2023,Toys,Credit Card
CUST6859,Tablet,868.49,10/11/2022,Beauty,Debit Card
CUST8240,Keyboard,1484.19,09/11/2022,Toys,Debit Card
CUST5339,Mouse,160.18,25/02/2023,Home Appliances,Cash on Delivery
CUST8526,Smartwatch,1757.51,10/09/2023,Fashion,Cash on Delivery
CUST4728,Smartphone,1916.95,26/01/2022,Toys,Debit Card
CUST3952,Smartphone,777.04,22/08/2023,Books,PayPal
CUST2537,Headphones,1964.31,09/07/2023,Automotive,Credit Card
CUST9575,Keyboard,1271.46,27/11/2022,Electronics,Cash on Delivery
CUST5740,Laptop,1542.06,13/05/2022,Toys,Debit Card
CUST5496,Mouse,1355.11,17/03/2023,Books,Cash on Delivery
CUST9459,Smartphone,904.09,27/04/2022,Books,Credit Card
CUST2024,Keyboard,893.14,05/02/2023,Groceries,Cash on Delivery
CUST7288,Smartwatch,90.25,18/12/2023,Books,Credit Card
CUST9368,Keyboard,1025.82,29/09/2022,Books,Bank Transfer
CUST1117,Smartphone,808.79,24/02/2023,Electronics,Debit Card
CUST4165,Mouse,149.05,11/06/2023,Books,PayPal
CUST5589,Laptop,945.39,21/09/2023,Groceries,Bank Transfer
CUST3809,Camera,480.33,25/10/2022,Beauty,Cash on Delivery
CUST9210,Monitor,1576.46,09/07/2023,Beauty,Bank Transfer
CUST1971,Camera,1987.28,30/11/2023,Home Appliances,PayPal
CUST6306,Keyboard,358.37,19/11/2023,Sports,PayPal
CUST4850,Tablet,313.34,02/08/2022,Home Appliances,Bank Transfer
CUST6391,Headphones,1202.9,19/09/2022,Sports,Cash on Delivery
CUST4278,Laptop,315.18,03/05/2022,Beauty,Cash on Delivery
CUST2822,Monitor,452.6,21/02/2022,Sports,PayPal
CUST6913,Smartphone,1474.06,15/06/2022,Beauty,Bank Transfer
CUST4833,Camera,1228.87,02/09/2023,Fashion,Credit Card
CUST8392,Tablet,670.54,31/03/2022,Fashion,Debit Card
CUST1323,Gaming Console,480.49,09/10/2022,Automotive,Cash on Delivery
CUST4084,Smartwatch,1420.83,08/04/2023,Home Appliances,PayPal
CUST4512,Tablet,129.62,19/10/2022,Furniture,Cash on Delivery
CUST3803,Smartwatch,802.61,22/02/2023,Furniture,Credit Card
CUST7588,Gaming Console,990.19,03/08/2023,Fashion,PayPal
CUST8506,Laptop,61.93,11/08/2022,Beauty,Bank Transfer
CUST2389,Smartphone,181.63,08/10/2023,Beauty,Cash on Delivery
CUST6247,Monitor,1444.5,04/05/2023,Sports,Credit Card
CUST1923,Monitor,1336.69,14/03/2023,Sports,Cash on Delivery
CUST2019,Gaming Console,825.46,31/07/2023,Beauty,Debit Card
CUST1004,Mouse,293.3,27/07/2023,Electronics,Debit Card
CUST8487,Monitor,535.89,08/08/2022,Groceries,Bank Transfer
CUST3349,Smartphone,1841.67,27/12/2022,Groceries,Debit Card
CUST2275,Camera,402.87,29/08/2022,Fashion,Debit Card
CUST1313,Camera,881.92,16/11/2022,Automotive,PayPal
CUST8271,Keyboard,1406.13,08/02/2023,Sports,Cash on Delivery
CUST9086,Camera,1261.2,26/10/2022,Home Appliances,Credit Card
CUST5234,Laptop,103.72,07/11/2023,Beauty,Bank Transfer
CUST6475,Smartwatch,1461.42,12/07/2023,Electronics,Credit Card
CUST1468,Headphones,124.7,29/06/2023,Furniture,Bank Transfer
CUST3996,Headphones,751.27,14/10/2022,Automotive,PayPal
CUST1883,Tablet,1457.34,05/04/2022,Books,Cash on Delivery
CUST2579,Headphones,1326.83,12/12/2022,Fashion,Bank Transfer
CUST9623,Monitor,1835.92,19/06/2023,Electronics,Cash on Delivery
CUST7948,Gaming Console,1494.09,25/03/2023,Fashion,PayPal
CUST4029,Gaming Console,1446.45,13/11/2023,Home Appliances,Credit Card
CUST9848,Mouse,1604.84,03/03/2023,Toys,PayPal
CUST8581,Tablet,1850.29,04/08/2023,Fashion,Debit Card
CUST3934,Headphones,245.81,18/11/2022,Beauty,Cash on Delivery
CUST2457,Smartphone,303.19,22/06/2023,Home Appliances,PayPal
